"","OBJECTID","Vehicle.Year","Vehicle.Make","Vehicle.Model","Vehicle.Style","Vehicle.Colour","Vehicle.Value","Weekday","Recovered","Neighbourhood","Ward","Sector","Reported.Date","Occurred.Date","Year","x","y"
"1599",35915,2020,"LEXS","RX3","CARRY","WHI",56000,"Fri","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","9/17/2021 4:00:00 AM","9/17/2021 4:00:00 AM",2021,372641.927021523,5024468.51254983
"1600",35916,2012,"HOND","CRV","CARRY","BLK",250000,"Sun","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","10/17/2021 4:00:00 AM","10/17/2021 4:00:00 AM",2021,372131.924110791,5025260.51837518
"1601",35917,2016,"FORD","F15","PICKUP","WHI",0,"Fri","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","3/13/2021 5:00:00 AM","3/13/2021 5:00:00 AM",2021,372886.116826033,5024963.83161584
"1602",35918,2009,"MAZD","M3H",NA,"BLK",0,"Sat","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","4/10/2021 4:00:00 AM","4/10/2021 4:00:00 AM",2021,371757.923062355,5024590.51476203
"1603",35919,2021,"HYUN","PALI","CARRY","BLU",60000,"Sun","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","11/1/2021 4:00:00 AM","11/1/2021 4:00:00 AM",2021,371757.923062355,5024590.51476203
"1604",35920,2016,"LEXS",NA,"CARRY","WHI",0,"Sun","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","9/27/2021 4:00:00 AM","9/27/2021 4:00:00 AM",2021,371951.923084648,5025152.51841925
"1605",35921,2020,"LEXS","RX3","CARRY","WHI",0,"Sun","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","8/8/2021 4:00:00 AM","8/8/2021 4:00:00 AM",2021,373252.89188494,5026173.08920886
"1606",35922,0,NA,NA,NA,"BLKGRN",0,"Sat","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","5/10/2021 4:00:00 AM","5/8/2021 4:00:00 AM",2021,372827.036281489,5024798.88248446
"1607",35923,2022,"HOND","CIV","4DR","SIL",0,"Sun","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","11/13/2022 5:00:00 AM","11/13/2022 5:00:00 AM",2022,373763.665770044,5025396.64326193
"1608",35924,2020,"HOND","PAS","CARRY","WHI",0,"Mon","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","11/15/2022 5:00:00 AM","11/14/2022 5:00:00 AM",2022,373450.622854123,5025961.79032947
"1609",35925,0,"INFI",NA,NA,"SIL",0,"Tue","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","8/16/2022 4:00:00 AM","8/16/2022 4:00:00 AM",2022,372214.041695079,5024443.79674888
"1610",35926,2016,"HYUN","SAN","CARRY","GRY",0,"Thu","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","2/15/2022 5:00:00 AM","2/10/2022 5:00:00 AM",2022,373300.939501568,5025081.85160486
"1611",35927,2021,"TOYT","HIG","CARRY","WHI",0,"Sat","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","11/20/2022 5:00:00 AM","11/19/2022 5:00:00 AM",2022,372368.213096765,5024714.03059224
"1612",35928,2021,"TOYT","HIG","CARRY","BLK",0,"Sat","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","11/19/2022 5:00:00 AM","11/19/2022 5:00:00 AM",2022,372613.191960217,5025511.88746305
"1613",35929,2020,"TOYT",NA,"CARRY","RED",0,"Sun","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","1/23/2022 5:00:00 AM","1/23/2022 5:00:00 AM",2022,372073.924123125,5024694.5147108
"1614",35930,2016,"NISS","ROG","CARRY","RED",17000,"Sun","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","11/6/2022 4:00:00 AM","11/6/2022 4:00:00 AM",2022,371775.923088318,5024702.51472781
"1615",35931,2019,"FORD","F15","PICKUP","BLU",0,"Fri","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","1/14/2022 5:00:00 AM","1/14/2022 5:00:00 AM",2022,373504.296186396,5025451.13173307
"1616",35932,2003,"CADI",NA,"4DR","BLU",0,"Tue","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","4/5/2022 4:00:00 AM","4/5/2022 4:00:00 AM",2022,371757.923062355,5024590.51476203
"1617",35933,2021,"TOYT","HIG","CARRY","GRY",0,"Sun","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","11/27/2022 5:00:00 AM","11/27/2022 5:00:00 AM",2022,372199.92416719,5025299.51948469
"1618",35934,2008,"HOND","RID","PICKUP","BLU",0,"Wed","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","7/10/2022 4:00:00 AM","7/7/2022 4:00:00 AM",2022,372073.924123125,5024694.5147108
"1619",35935,2019,"JEEP",NA,"CARRY","WHI",55000,"Thu","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","7/8/2022 4:00:00 AM","7/8/2022 4:00:00 AM",2022,372538.079079529,5025047.03242497
"1620",35936,2017,"INFI","XQ5",NA,"WHI",0,"Sun","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","2/16/2023 5:00:00 AM","11/20/2022 5:00:00 AM",2022,373468.929924419,5025514.5194038
"1621",35937,2018,"LEXS",NA,"CARRY","WHI",67000,"Wed","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","3/24/2022 4:00:00 AM","3/24/2022 4:00:00 AM",2022,372993.927816461,5025345.51835594
"1622",35938,2021,"JEEP","WRG","CARRY","GRN",0,"Tue","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","10/4/2022 4:00:00 AM","10/4/2022 4:00:00 AM",2022,372979.92777434,5025066.51651518
"1623",35939,0,"SUBA","TRI","4DR","WHI",0,"Sun","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","7/18/2022 4:00:00 AM","7/17/2022 4:00:00 AM",2022,372370.924904327,5025398.51946063
"1624",35940,2022,NA,NA,"PICKUP","WHI",0,"Wed","Y","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","1/11/2023 5:00:00 AM","1/11/2023 5:00:00 AM",2023,372083.924165935,5024882.51658147
"1625",35941,2021,"HOND",NA,"CARRY","GRY",40000,"Tue","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","3/21/2023 4:00:00 AM","3/21/2023 4:00:00 AM",2023,372979.92777434,5025066.51651518
"1626",35942,2014,"DODG","JOU","CARRY","BLK",0,"Thu","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","2/24/2023 5:00:00 AM","2/24/2023 5:00:00 AM",2023,371757.923062355,5024590.51476203
"1627",35943,2022,"JEEP","JJD","CARRY","GRY",0,"Thu","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","3/3/2023 5:00:00 AM","3/3/2023 5:00:00 AM",2023,373450.622854123,5025961.79032947
"1628",35944,2022,"DODG","DUR","CARRY","WHI",0,"Mon","N","Greenboro West","GLOUCESTER-SOUTHGATE","Sector 35","5/2/2023 4:00:00 AM","5/1/2023 4:00:00 AM",2023,372676.727392737,5025828.62256808
"1629",35945,2018,"TOYT","HIG","CARRY","BLK",0,"Fri","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","8/4/2018 4:00:00 AM","8/4/2018 4:00:00 AM",2018,373684.924796827,5028890.54294847
"1630",35946,2013,"INTI","40S","OTHER","WHI",57000,"Sat","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","7/22/2018 4:00:00 AM","7/22/2018 4:00:00 AM",2018,373432.309935546,5029357.70386029
"1631",35947,2000,"FORD","ECO","VAN","BLU",0,"Mon","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","4/24/2018 4:00:00 AM","4/24/2018 4:00:00 AM",2018,373534.864802104,5028952.76870906
"1632",35948,2018,"HYUN","TUC","CARRY","BLK",0,"Thu","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","12/20/2018 5:00:00 AM","12/20/2018 5:00:00 AM",2018,373885.925864927,5028916.5429212
"1633",35949,2015,"LEXS","NX20","CARRY","BLK",45000,"Fri","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","8/4/2018 4:00:00 AM","8/3/2018 4:00:00 AM",2018,373626.924807886,5028722.54188481
"1634",35950,2005,"HOND","CIV","4DR","GRY",0,"Sun","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","7/8/2018 4:00:00 AM","7/9/2018 4:00:00 AM",2018,373800.740566684,5029099.07492735
"1635",35951,2014,"FORD","MUS","2DR","RED",0,"Tue","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","5/30/2018 4:00:00 AM","5/30/2018 4:00:00 AM",2018,374378.928728548,5028513.53888283
"1636",35952,2009,"CHEV","MAL","4DR","BLK",0,"Thu","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","9/20/2018 4:00:00 AM","9/20/2018 4:00:00 AM",2018,374113.926928621,5029181.54369458
"1637",35953,2004,"ACUR","CEP","4DR","BLK",0,"Thu","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","5/29/2018 4:00:00 AM","3/1/2018 5:00:00 AM",2018,373800.740566684,5029099.07492735
"1638",35954,1993,"CHEV","C15","CARRY","DGR",0,"Fri","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","6/28/2019 4:00:00 AM","6/28/2019 4:00:00 AM",2019,373575.924799812,5028847.54291234
"1639",35955,2006,"MINI","COO","2DR","BGE",0,"Sun","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","7/11/2019 4:00:00 AM","7/8/2019 4:00:00 AM",2019,373569.92405721,5029259.54565002
"1640",35956,2013,"HYUN","ELN","4DR","GRY",0,"Wed","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","12/26/2019 5:00:00 AM","12/26/2019 5:00:00 AM",2019,373534.864802104,5028952.76870906
"1641",35957,2006,"CHEV","MAL","4DR","BLK",0,"Fri","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","5/17/2019 4:00:00 AM","5/17/2019 4:00:00 AM",2019,373498.924016156,5029148.54481557
"1642",35958,2009,"ACUR","ATL","4DR","BLU",0,"Sun","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","12/9/2019 5:00:00 AM","12/9/2019 5:00:00 AM",2019,374268.927675464,5028640.53994461
"1643",35959,2008,"DODG","CAR","VAN","SIL",0,"Mon","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","7/29/2019 4:00:00 AM","7/29/2019 4:00:00 AM",2019,374511.928753841,5028751.54072941
"1644",35960,2015,"BMW","320","4DR","BLK",0,"Fri","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","12/13/2019 5:00:00 AM","12/13/2019 5:00:00 AM",2019,373885.952959299,5029502.66970563
"1645",35961,0,NA,NA,"MOTO",NA,0,"Sat","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","6/20/2020 4:00:00 AM","6/20/2020 4:00:00 AM",2020,373432.309935546,5029357.70386029
"1646",35962,2009,"TOYT","MAT","4DR","GRY",0,"Wed","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","12/16/2020 5:00:00 AM","12/16/2020 5:00:00 AM",2020,373534.864802104,5028952.76870906
"1647",35963,2011,"KIA","SOR","CARRY","BLU",0,"Wed","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","9/25/2020 4:00:00 AM","9/23/2020 4:00:00 AM",2020,373498.924016156,5029148.54481557
"1648",35964,2019,"TOYT","HIG","CARRY","BLU",0,"Fri","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","8/14/2020 4:00:00 AM","8/14/2020 4:00:00 AM",2020,373498.924016156,5029148.54481557
"1649",35965,2018,"SUBA","IMP","4DR","GRY",0,"Tue","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","12/22/2020 5:00:00 AM","12/22/2020 5:00:00 AM",2020,373498.924016156,5029148.54481557
"1650",35966,2018,"TOYT","COA","4DR","WHI",20000,"Sun","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","5/31/2020 4:00:00 AM","5/31/2020 4:00:00 AM",2020,373534.864802104,5028952.76870906
"1651",35967,2017,"LEXS",NA,"CARRY","GRY",34000,"Wed","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","9/30/2020 4:00:00 AM","9/30/2020 4:00:00 AM",2020,373882.926921761,5028680.54076481
"1652",35968,2008,"ACUR","MDX","CARRY","SIL",1000,"Wed","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","9/2/2020 4:00:00 AM","9/2/2020 4:00:00 AM",2020,374268.927675464,5028640.53994461
"1653",35969,0,"DODG","JOU","CARRY","BLK",0,"Wed","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","12/23/2020 5:00:00 AM","12/23/2020 5:00:00 AM",2020,374113.926928621,5029181.54369458
"1654",35970,2004,"FORD","COF","PICKUP","BLK",0,"Sun","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","6/20/2021 4:00:00 AM","6/20/2021 4:00:00 AM",2021,373460.580480582,5029473.07900693
"1655",35971,0,NA,NA,NA,"BLK",0,"Thu","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","8/5/2021 4:00:00 AM","8/5/2021 4:00:00 AM",2021,373432.309935546,5029357.70386029
"1656",35972,2019,"MITS","COT","CARRY","BLU",0,"Sat","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","7/17/2021 4:00:00 AM","7/17/2021 4:00:00 AM",2021,373498.924016156,5029148.54481557
"1657",35973,2012,"DODG","CVN","VAN","WHI",0,"Tue","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","11/16/2021 5:00:00 AM","11/16/2021 5:00:00 AM",2021,373575.924799812,5028847.54291234
"1658",35974,2007,"HOND","CIV","2DR","WHI",0,"Tue","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","2/9/2021 5:00:00 AM","2/9/2021 5:00:00 AM",2021,373800.740566684,5029099.07492735
"1659",35975,2011,"HYUN","SAN","CARRY","BLU",8000,"Mon","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","5/31/2021 4:00:00 AM","5/31/2021 4:00:00 AM",2021,374458.388885749,5028633.3555305
"1660",35976,2018,"TOYT","HIG","CARRY","BLU",0,"Tue","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","8/25/2021 4:00:00 AM","8/25/2021 4:00:00 AM",2021,374042.926905151,5028833.54180915
"1661",35977,2008,"KIA","SED","VAN","RED",0,"Mon","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","7/19/2021 4:00:00 AM","7/19/2021 4:00:00 AM",2021,374392.927691983,5028996.54287947
"1662",35978,2021,"TOYT","HIG","CARRY","BLK",0,"Sun","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","10/9/2022 4:00:00 AM","10/9/2022 4:00:00 AM",2022,373684.924796827,5028890.54294847
"1663",35979,2020,"HOND","UDY","CARRY","GRY",0,"Fri","Y","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","7/16/2022 4:00:00 AM","7/16/2022 4:00:00 AM",2022,373498.924016156,5029148.54481557
"1664",35980,2008,"NISS","VSL",NA,"WHI",0,"Sat","N","Hawthorne Meadows - Sheffield Glen","ALTA VISTA","Sector 33","1/10/2022 5:00:00 AM","1/1/2022 5:00:00 AM",2021,373800.740566684,5029099.07492735
